pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-150,z,22,0,88,0,,,,,218.49410080000234,,218.48088720001397,218.49410080000234,219.49423860000388,219.49423860000388,219.49423860000388,219.49423860000388,219.49423860000388,220.49400280001282,220.49400280001282,220.94482630000857,z,1,0.4423076000093715,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,22,1,89,1,,,,,220.96030770000652,,220.94625630001246,220.96030770000652,221.9600946999999,221.9600946999999,221.9600946999999,221.9600946999999,221.9600946999999,222.96046190000197,222.96046190000197,223.44472540001152,x,1,0.4673091000004206,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,22,2,90,2,,,,,223.4599648000003,,223.44590670001344,223.4599648000003,224.45988080000097,224.45988080000097,224.45988080000097,224.45988080000097,224.45988080000097,225.45964520001144,225.45964520001144,225.79349080000247,c,1,0.32091660000151023,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,22,3,91,3,,,,,225.8101192000031,,225.79537740000524,225.8101192000031,226.80869119999988,226.80869119999988,226.80869119999988,226.80869119999988,226.82620030001272,227.8093768000108,227.8093768000108,228.11111920000985,v,1,0.2858886000030907,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,23,0,92,0,,,,,228.12601300000097,,228.11241740001424,228.12601300000097,229.12537300000258,229.12537300000258,229.12537300000258,229.12537300000258,229.12537300000258,230.125512300001,230.125512300001,230.6093164000049,z,1,0.4734306000027573,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,23,1,93,1,,,,,230.62500370001362,,230.61031530000037,230.62500370001362,231.62493760000507,231.62493760000507,231.62493760000507,231.62493760000507,231.62493760000507,232.6247532000125,232.6247532000125,232.92645070000435,x,1,0.29586540001037065,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,23,2,94,2,,,,,232.94129810000595,,232.92796250000538,232.94129810000595,233.94088290000218,233.94088290000218,233.94088290000218,233.94088290000218,233.94088290000218,234.94071890000487,234.94071890000487,235.42477500000678,c,1,0.4769861000095261,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,23,3,95,3,,,,,235.4413096000062,,235.42574220000824,235.4413096000062,236.440751800008,236.440751800008,236.440751800008,236.440751800008,236.440751800008,237.4406056000007,237.4406056000007,237.80892500000482,v,1,0.3599857999943197,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,24,0,96,0,,,,,237.82366190000903,,237.80981520000205,237.82366190000903,238.8234969000041,238.8234969000041,238.8234969000041,238.8234969000041,238.8234969000041,239.8234708000091,239.8234708000091,240.1252688000095,z,1,0.2998422999953618,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,24,1,97,1,,,,,240.14038720000826,,240.12611710000783,240.14038720000826,241.13951800001087,241.13951800001087,241.13951800001087,241.13951800001087,241.13951800001087,242.1393007000006,242.1393007000006,242.440709100003,x,1,0.28748270000505727,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,24,2,98,2,,,,,242.45609280001372,,242.44195720000425,242.45609280001372,243.4559799000126,243.4559799000126,243.4559799000126,243.4559799000126,243.4559799000126,244.45586380000168,244.45586380000168,244.75716850000026,c,1,0.2911565999966115,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,24,3,99,3,,,,,244.77222920001077,,244.76119270001072,244.77222920001077,245.77208190000965,245.77208190000965,245.77208190000965,245.77208190000965,245.77208190000965,246.7710786000098,246.7710786000098,247.10592720001296,v,1,0.3259767000126885,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,25,0,100,0,,,,,247.12139290000778,,247.10732040001312,247.12139290000778,248.12169160001213,248.12169160001213,248.12169160001213,248.12169160001213,248.12169160001213,249.12126650000573,249.12126650000573,249.73894250000012,z,1,0.6100449000077788,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,25,1,101,1,,,,,249.75426900001185,,249.7399570000125,249.75426900001185,250.7555466000049,250.7555466000049,250.7555466000049,250.7555466000049,250.7555466000049,251.75449570000637,251.75449570000637,252.0712624000007,x,1,0.31238309999753255,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,25,2,102,2,,,,,252.0876113000122,,252.07220800001232,252.0876113000122,253.08690740000748,253.08690740000748,253.08690740000748,253.08690740000748,253.08690740000748,254.08665800000017,254.08665800000017,254.40494690000196,c,1,0.31120179999561515,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,25,3,103,3,,,,,254.42021950001072,,254.40586440000334,254.42021950001072,255.41990090000036,255.41990090000036,255.41990090000036,255.41990090000036,255.41990090000036,256.4196927000012,256.4196927000012,256.7544856000022,v,1,0.3258077000064077,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,26,0,104,0,,,,,256.76970830000937,,256.75540600001113,256.76970830000937,257.7691590000031,257.7691590000031,257.7691590000031,257.7691590000031,257.7691590000031,258.76968870000564,258.76968870000564,259.10314410000865,z,1,0.3243857999914326,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,26,1,105,1,,,,,259.11874750000425,,259.10526730000856,259.11874750000425,260.1185614000133,260.1185614000133,260.1185614000133,260.1185614000133,260.1185614000133,261.1185645000078,261.1185645000078,261.4542042000103,x,1,0.31866900000022724,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,26,2,106,2,,,,,261.46837510001205,,261.45570230000885,261.46837510001205,262.4683350000123,262.4683350000123,262.4683350000123,262.4683350000123,262.4683350000123,263.468208300008,263.468208300008,263.8704122000054,c,1,0.3971469999960391,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,26,3,107,3,,,,,263.8845366000023,,263.8718629000068,263.8845366000023,264.88487780001014,264.88487780001014,264.88487780001014,264.88487780001014,264.88487780001014,265.8842905000056,265.8842905000056,266.1521350000112,v,1,0.2522119999921415,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,27,0,108,0,,,,,266.16730670000834,,266.1528713000007,266.16730670000834,267.16656409999996,267.16656409999996,267.16656409999996,267.16656409999996,267.16656409999996,268.1673135000019,268.1673135000019,268.58427830001165,z,1,0.40118090000760276,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,27,1,109,1,,,,,268.60021470001084,,268.585250300006,268.60021470001084,269.5834324000025,269.5834324000025,269.5834324000025,269.5834324000025,269.60052890000225,270.5837167000136,270.5837167000136,270.8674697000097,x,1,0.2670508000010159,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,27,2,110,2,,,,,270.88300660000823,,270.86818190000486,270.88300660000823,271.8831552000047,271.8831552000047,271.8831552000047,271.8831552000047,271.8831552000047,272.8829209000105,272.8829209000105,273.21835770001053,c,1,0.33219200000166893,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,27,3,111,3,,,,,273.23264930000005,,273.2196823000122,273.23264930000005,274.23275960001047,274.23275960001047,274.23275960001047,274.23275960001047,274.23275960001047,275.23225820000516,275.23225820000516,275.51689610000176,v,1,0.27414360000693705,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,28,0,112,0,,,,,275.5320236000116,,275.5184400000144,275.5320236000116,276.5318058000121,276.5318058000121,276.5318058000121,276.5318058000121,276.5318058000121,277.53177070000675,277.53177070000675,277.98284350000904,z,1,0.4446200999955181,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,28,1,113,1,,,,,277.9983565000002,,277.983593500001,277.9983565000002,278.9982750000054,278.9982750000054,278.9982750000054,278.9982750000054,278.9982750000054,279.9977374000009,279.9977374000009,280.28267770000093,x,1,0.2824344000109704,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,28,2,114,2,,,,,280.2978449000075,,280.2835289000068,280.2978449000075,281.29753470000287,281.29753470000287,281.29753470000287,281.29753470000287,281.29753470000287,282.29711370001314,282.29711370001314,282.848447100012,c,1,0.5410070000070846,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,28,3,115,3,,,,,282.8640707000013,,282.84973020000325,282.8640707000013,283.86381640000036,283.86381640000036,283.86381640000036,283.86381640000036,283.86381640000036,284.86383440000645,284.86383440000645,285.18139700000756,v,1,0.3059402999933809,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,29,0,116,0,,,,,285.1968340000021,,285.1825099000125,285.1968340000021,286.1966317000042,286.1966317000042,286.1966317000042,286.1966317000042,286.1966317000042,287.19654200000514,287.19654200000514,287.3461129000061,z,1,0.14721079998707864,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,29,1,117,1,,,,,287.3629173000081,,287.34692290000385,287.3629173000081,288.34594030000153,288.34594030000153,288.34594030000153,288.34594030000153,288.3628646000143,289.362366500005,289.362366500005,289.63043620000826,x,1,0.2566594000090845,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,29,2,118,2,,,,,289.6460243000038,,289.6319352999999,289.6460243000038,290.64531560000614,290.64531560000614,290.64531560000614,290.64531560000614,290.64531560000614,291.64521760000207,291.64521760000207,291.92900580000423,c,1,0.2787224000057904,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,29,3,119,3,,,,,291.94509050001216,,291.929701400004,291.94509050001216,292.9287374000123,292.9287374000123,292.9287374000123,292.9287374000123,292.945361200007,293.9449242000119,293.9449242000119,294.3622449000104,v,1,0.41244989998813253,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,30,0,120,0,,,,,294.3780361000099,,294.36301830000593,294.3780361000099,295.37700200000836,295.37700200000836,295.37700200000836,295.37700200000836,295.37700200000836,296.37747550000495,296.37747550000495,296.6458890000067,z,1,0.2669116000033682,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,30,1,121,1,,,,,296.66112840001006,,296.64688000000024,296.66112840001006,297.6610335000005,297.6610335000005,297.6610335000005,297.6610335000005,297.6610335000005,298.6608477000118,298.6608477000118,298.91131330000644,x,1,0.24839009999413975,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,30,2,122,2,,,,,298.9272619000112,,298.91205480000644,298.9272619000112,299.9271657000063,299.9271657000063,299.9271657000063,299.9271657000063,299.9271657000063,300.92671270000574,300.92671270000574,301.2281020000082,c,1,0.29759800000465475,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,30,3,123,3,,,,,301.2436951000127,,301.2299647000036,301.2436951000127,302.2433882000041,302.2433882000041,302.2433882000041,302.2433882000041,302.2433882000041,303.24341190000996,303.24341190000996,303.5105336000124,v,1,0.2646527999895625,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,31,0,124,0,,,,,303.52618880000955,,303.5115377000038,303.52618880000955,304.5258901000052,304.5258901000052,304.5258901000052,304.5258901000052,304.5258901000052,305.525830700004,305.525830700004,305.82705870000063,z,1,0.29447269999946,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,31,1,125,1,,,,,305.84238520001236,,305.82846300001256,305.84238520001236,306.8423871000123,306.8423871000123,306.8423871000123,306.8423871000123,306.8423871000123,307.842089200014,307.842089200014,308.1273907000141,x,1,0.27130469999974594,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,31,2,126,2,,,,,308.14207960000203,,308.1292412000039,308.14207960000203,309.14191770000616,309.14191770000616,309.14191770000616,309.14191770000616,309.14191770000616,310.1414072000043,310.1414072000043,310.44310630000837,c,1,0.28574970000772737,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,31,3,127,3,,,,,310.4583309000009,,310.4447060000093,310.4583309000009,311.45819360000314,311.45819360000314,311.45819360000314,311.45819360000314,311.45819360000314,312.45782670000335,312.45782670000335,312.7595613000012,v,1,0.2862555000028806,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,32,0,128,0,,,,,312.77437980000104,,312.76140360000136,312.77437980000104,313.77366840001196,313.77366840001196,313.77366840001196,313.77366840001196,313.77366840001196,314.77378300001146,314.77378300001146,315.07566220000444,z,1,0.2871979000046849,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,32,1,129,1,,,,,315.09040190000087,,315.0773416000011,315.09040190000087,316.09042270001373,316.09042270001373,316.09042270001373,316.09042270001373,316.09042270001373,317.0902658000123,317.0902658000123,317.3752780000068,x,1,0.28070829999342095,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,32,2,130,2,,,,,317.3902181000012,,317.37650500000746,317.3902181000012,318.3898130000016,318.3898130000016,318.3898130000016,318.3898130000016,318.3898130000016,319.3895736000122,319.3895736000122,319.7082864000113,c,1,0.31666779999795835,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,32,3,131,3,,,,,319.72280420000607,,319.70975640001416,319.72280420000607,320.7230542000034,320.7230542000034,320.7230542000034,320.7230542000034,320.7230542000034,321.7223776000028,321.7223776000028,322.0071023000055,v,1,0.2816391000087606,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,33,0,132,0,,,,,322.02234640000097,,322.00867629999993,322.02234640000097,323.02203470001405,323.02203470001405,323.02203470001405,323.02203470001405,323.02203470001405,324.0218898000021,324.0218898000021,324.4065602000046,z,1,0.3719367999874521,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,33,1,133,1,,,,,324.4219112999999,,324.40819680001005,324.4219112999999,325.4214314000128,325.4214314000128,325.4214314000128,325.4214314000128,325.4214314000128,326.42117320001125,326.42117320001125,326.7396013000107,x,1,0.30782010000257287,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,33,2,134,2,,,,,326.75471440001274,,326.7411268000142,326.75471440001274,327.7546565000084,327.7546565000084,327.7546565000084,327.7546565000084,327.7546565000084,328.7543747000018,328.7543747000018,329.12140380000346,c,1,0.3657830999873113,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,33,3,135,3,,,,,329.1372351000027,,329.12216500000795,329.1372351000027,330.120444900007,330.120444900007,330.120444900007,330.120444900007,330.13749390000885,331.13700970000355,331.13700970000355,331.4216875000129,v,1,0.27400249999482185,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,34,0,136,0,,,,,331.43711350001104,,331.42300510000496,331.43711350001104,332.4368846000143,332.4368846000143,332.4368846000143,332.4368846000143,332.4368846000143,333.4366302000126,333.4366302000126,333.83761820000655,z,1,0.39431380000314675,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,34,1,137,1,,,,,333.852973400004,,333.8387608000048,333.852973400004,334.8530100000062,334.8530100000062,334.8530100000062,334.8530100000062,334.8530100000062,335.8526908000058,335.8526908000058,336.15646990000096,x,1,0.3006982000079006,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,34,2,138,2,,,,,336.16969190000964,,336.15812300000107,336.16969190000964,337.1689466000098,337.1689466000098,337.1689466000098,337.1689466000098,337.1689466000098,338.1687556000106,338.1687556000106,338.5709077000065,c,1,0.3876466999936383,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,34,3,139,3,,,,,338.5856377000018,,338.5725328000117,338.5856377000018,339.5844533000054,339.5844533000054,339.5844533000054,339.5844533000054,339.60143160000734,340.58515060000354,340.58515060000354,341.0022762000008,v,1,0.4155841000028886,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,35,0,140,0,,,,,341.01808350000647,,341.0028442000039,341.01808350000647,342.0187772000063,342.0187772000063,342.0187772000063,342.0187772000063,342.0187772000063,343.01780850000796,343.01780850000796,343.3191969000036,z,1,0.2888775000028545,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,35,1,141,1,,,,,343.33471900000586,,343.32031760000973,343.33471900000586,344.3345018000109,344.3345018000109,344.3345018000109,344.3345018000109,344.3345018000109,345.33407050000096,345.33407050000096,345.6524449000135,x,1,0.3062250000075437,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,35,2,142,2,,,,,345.6672925000021,,345.6538556000014,345.6672925000021,346.6671020000067,346.6671020000067,346.6671020000067,346.6671020000067,346.6671020000067,347.66603450001276,347.66603450001276,348.16864480001095,c,1,0.4889790000015637,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,35,3,143,3,,,,,348.18354720000934,,348.1701649000024,348.18354720000934,349.18339980000746,349.18339980000746,349.18339980000746,349.18339980000746,349.18339980000746,350.18291060000774,350.18291060000774,350.4680978000106,v,1,0.2700286000035703,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,36,0,144,0,,,,,350.4831942000019,,350.4697798000125,350.4831942000019,351.48304600000847,351.48304600000847,351.48304600000847,351.48304600000847,351.48304600000847,352.48258630000055,352.48258630000055,352.7668141000031,z,1,0.2808035000052769,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,36,1,145,1,,,,,352.78254710001056,,352.7680803000112,352.78254710001056,353.78209659999993,353.78209659999993,353.78209659999993,353.78209659999993,353.78209659999993,354.78191860001243,354.78191860001243,355.18256510001083,x,1,0.38715539999247994,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,36,2,146,2,,,,,355.19833550001204,,355.1833775000123,355.19833550001204,356.198390000005,356.198390000005,356.198390000005,356.198390000005,356.198390000005,357.19842170001357,357.19842170001357,357.4822972000111,c,1,0.282891999988351,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,36,3,147,3,,,,,357.49812990000646,,357.48297770001227,357.49812990000646,358.4982178000064,358.4982178000064,358.4982178000064,358.4982178000064,358.4982178000064,359.4978009000042,359.4978009000042,359.8821844000049,v,1,0.3692335999949137,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,37,0,148,0,,,,,359.8970798000082,,359.8839418000134,359.8970798000082,360.8975313000119,360.8975313000119,360.8975313000119,360.8975313000119,360.8975313000119,361.8970118000143,361.8970118000143,362.39869150001323,z,1,0.4938511000073049,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,37,1,149,1,,,,,362.4138108000043,,362.40027810000174,362.4138108000043,363.41345290000027,363.41345290000027,363.41345290000027,363.41345290000027,363.41345290000027,364.41304520000995,364.41304520000995,364.8480079000001,x,1,0.4308359999995446,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,37,2,150,2,,,,,364.86296690000745,,364.8493252000044,364.86296690000745,365.86306550000154,365.86306550000154,365.86306550000154,365.86306550000154,365.86306550000154,366.86270130000776,366.86270130000776,367.3136254000128,c,1,0.439124600001378,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,37,3,151,3,,,,,367.3292940000101,,367.31473070000357,367.3292940000101,368.329401400013,368.329401400013,368.329401400013,368.329401400013,368.329401400013,369.32909980000113,369.32909980000113,369.68005140000605,v,1,0.3454271000082372,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,38,0,152,0,,,,,369.6956388000108,,369.68140180000046,369.6956388000108,370.6955106000096,370.6955106000096,370.6955106000096,370.6955106000096,370.6955106000096,371.6950918000075,371.6950918000075,372.02913830000034,z,1,0.3299886000022525,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,38,1,153,1,,,,,372.0452011000016,,372.0298923000082,372.0452011000016,373.04506620000757,373.04506620000757,373.04506620000757,373.04506620000757,373.04506620000757,374.04450480001105,374.04450480001105,374.1292323000089,x,1,0.07346150001103524,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,38,2,154,2,,,,,374.1446114999999,,374.13055110001005,374.1446114999999,375.1443100000033,375.1443100000033,375.1443100000033,375.1443100000033,375.1443100000033,376.1441535000049,376.1441535000049,376.428501900009,c,1,0.2691932000016095,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,38,3,155,3,,,,,376.4442049000063,,376.4298247000115,376.4442049000063,377.4439710000006,377.4439710000006,377.4439710000006,377.4439710000006,377.4439710000006,378.44456970000465,378.44456970000465,378.74612040001375,v,1,0.2839202000031946,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,39,0,156,0,,,,,378.7602743000025,,378.7481329000002,378.7602743000025,379.76004790001025,379.76004790001025,379.76004790001025,379.76004790001025,379.76004790001025,380.7596973000036,380.7596973000036,381.21085680001124,z,1,0.4440938999905484,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,39,1,157,1,,,,,381.2266953000071,,381.2120285000128,381.2266953000071,382.2263024000131,382.2263024000131,382.2263024000131,382.2263024000131,382.2263024000131,383.22612310000113,383.22612310000113,383.6617110000079,x,1,0.42840780000551604,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,39,2,158,2,,,,,383.67600340000354,,383.6634722000017,383.67600340000354,384.6757270000089,384.6757270000089,384.6757270000089,384.6757270000089,384.6757270000089,385.67564140001195,385.67564140001195,385.92681200000516,c,1,0.2400115999917034,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,39,3,159,3,,,,,385.94203160000325,,385.9281529,385.94203160000325,386.94212980000884,386.94212980000884,386.94212980000884,386.94212980000884,386.94212980000884,387.9418990000122,387.9418990000122,388.37682050000876,v,1,0.42714970000088215,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,40,0,160,0,,,,,388.3915821000119,,388.3784142000077,388.3915821000119,389.39122340000176,389.39122340000176,389.39122340000176,389.39122340000176,389.39122340000176,390.3907168000005,390.3907168000005,390.8424263000052,z,1,0.4467633000022033,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,40,1,161,1,,,,,390.8577179000131,,390.84380400000373,390.8577179000131,391.8572262000089,391.8572262000089,391.8572262000089,391.8572262000089,391.8572262000089,392.8570279000123,392.8570279000123,393.17522630000894,x,1,0.31005119999463204,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
50,c,40,2,162,2,,,,,393.1907041000086,,393.17661430001317,393.1907041000086,394.1904041000089,394.1904041000089,394.1904041000089,394.1904041000089,394.1904041000089,395.190236200011,395.190236200011,395.65862280000874,c,1,0.4624255999951856,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
150,v,40,3,163,3,,,,,395.67335780001304,,395.6600228000025,395.67335780001304,396.67325930000516,396.67325930000516,396.67325930000516,396.67325930000516,396.67325930000516,397.67298120001215,397.67298120001215,398.2916055000096,v,1,0.6152639999927487,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-150,z,41,0,164,0,,,,,398.30594610000844,,398.29260330001125,398.30594610000844,399.30570570001146,399.30570570001146,399.30570570001146,399.30570570001146,399.30570570001146,400.30544040001405,400.30544040001405,400.8910314000095,z,1,0.5797748000040883,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
-50,x,41,1,165,1,,,,,400.90736270000343,,400.8975892000017,400.90736270000343,401.9052083000133,401.9052083000133,401.9052083000133,401.9052083000133,401.92200490001414,402.9048724000022,402.9048724000022,403.2398404000123,x,1,0.32663970001158305,None,866364,001,2024-10-16_16h27.00.880,sequene learning,2024.1.5,None,2024-10-16 16h27.07.445902 +0530,
